caption,label
I'm just keeping it warm until the pepperoni gets here.,not_funny
Wanna watch?,not_funny
"You play Stairway to Heaven one more time, I'm calling the cops.",not_funny
"Wow, they all look as tiny as ants down there!",not_funny
"I always thought it was your fault. Truth is, in marrying a geologist, I made it our fault.",not_funny
I have a question for you. Where are you hiding the couch?,not_funny
You've played that song to death.,not_funny
"No, that's a different conehead family",not_funny
Do you remember how to get out of here?,not_funny
"Grandma and Grandpa both use walkers now, so we had to establish some rules and regulations.",not_funny
"Caught my wife fucking my best friend last night. He's much more well endowed than me, too. I'm probably gonna have to move to a different city when all of this is over.",not_funny
How long have you been on this liquid diet?,not_funny
Why am I called Mr. Softee behind my back?,not_funny
I’m through letting people walk all over me.,not_funny
These 2-D glasses work perfectly.,not_funny
Olive Oyl!  Popeye is looking for you!,not_funny
It IS a sandwich!,not_funny
Can I get some ice with that?,not_funny
They can smell fear...,not_funny
"Now,where do I start …",not_funny
"Finally,I got it! 2.0+2.0=4.0  Inform ChatGPT immediately!",not_funny
Somehow the click of the mallet lacks the panache of a resounding gunshot,not_funny
I've never tried blowfish myself. Unless you count that one time in college. heh heh.,not_funny
Filthy Animals!,not_funny
"Please help me, Mr. Mouse",not_funny
"If you read the reports I’ve brought, you’ll find that flooding the suburbs is an excellent idea",not_funny
I think my problems all started with the swirlies I was given in middle school,not_funny
"Make a left, then a right, then a left and if you see a fork in the path, take it.",not_funny
"You know, I’m beginning to think that this global warming thing is real.",not_funny
"Pop along Mr. Pindread, the sun is setting and we still have to get to the theatre before the movie starts.",not_funny
"Still, must be boasting rights in the ant world, 'I fly United.'",not_funny
"Alright people, we don't know how to proceed. It's time to consult Oscar, the fish.",not_funny
"My persisting nightmare had manifested itself; I was at work, naked.",not_funny
"Hey, Boneface, Jerry Garcia you ain't.",not_funny
My turn on the chair. Unless you wanna move that way.,not_funny
"And this is what ye have shipped for, men! The finest Jarlsberger in all the land!",not_funny
"Well Mr. Mouse, looks like we're both stuck in here now.",not_funny
I told you coming to Texas in July was a terrible idea.,not_funny
That hole in the sky is where dogs came from a millennium ago and landed here. And here we are. Have you had supper yet?,not_funny
"Not only is it too hot, have you seen the price of butter?",not_funny
You were right about reparations for Black people!,not_funny
Just wait 'til High Noon.,not_funny
"Oh Honey , they forgot to put the Toll Booth in !",not_funny
They all just look so cookie-cutter. I had the urge to change things up with a little trompe l'œil.,not_funny
"If she doesn't stop rambling on about my relatives moving in and taking over the house, I'm going to have to ask for another seat.",not_funny
This game goes a lot better with bullets,not_funny
I don't understand it.  Your feed is non-GMO.,not_funny
Oops! Better get out the white board.,not_funny
"Speak confidently, or this crowd will eat you alive.",not_funny
“I’m writing a book about men playing more games when their wives take up reading. It’s called ‘I’m Also Glad Jennette McCurdy’s Mother Died’.”,not_funny
I figured it had to be you!,not_funny
My only claim to fame is that someone in my family became a Stradivarius violin.,not_funny
they have no idea how much better the food is in the city,not_funny
We don't all have one thing in common.,not_funny
The good and bad news is that our company is under water.,not_funny
And I'm the adult swim lifeguard.,not_funny
I'm glad the SAG-AFTRA strike is finally over... I'm tired of filling in for you people.,not_funny
"The daily hot flashes -- after 4 billion years, it must be menopause.",not_funny
I'll be with you in a minute.  As you can see I've run out of both blackboard and Greek letters.,not_funny
This article says your red state takes more money from the Fed than my blue state does.,not_funny
I'm transitioning into retirement.,not_funny
"Mo money, mo-bile? Get it? Y’know, like, mo money, mo problems?”   “I want a divorce, Jim.",not_funny
They’re both naturally wired for this sort of thing .,not_funny
I am almost finished with the solution to fix Congress!,not_funny
I think you have reached your goal with Ozempic,not_funny
"The way I see it, this business is under water.",not_funny
Picture them stuffed.,not_funny
This is when riding a horse comes in handy.,not_funny
"I'm sorry, honey, but our kid is never going to be a nepo baby no matter how hard you try.",not_funny
"They started out on the water polo team, but the horses didn't like the water, so they improvised.",not_funny
This is scary! The people on the ground look more like ants than people.,not_funny
Your kids will never know their dead dog was even missing.,not_funny
I think he threw the ball too hard this time.,not_funny
I feel it is my duty at this point to explain to you the health benefits of vegetarianism.,not_funny
That's just the way we roll round these parts...,not_funny
I hope your definition of being in a fishbowl changes after this.,not_funny
Not all pads have to be the same--it's an expression of my identity!,not_funny
"The government wanted to seize the house, so I made a compromise.",not_funny
"With this crowd, I won't tell you to break a leg.",not_funny
Stairway to what?,not_funny
"I’m not disagreeing with you, but I don’t drink coffee and the Wi-Fi is actually faster here.",not_funny
My AI girlfriend wanted to learn how to play water polo,not_funny
Ice cream cone heads are from Northern France.,not_funny
"I’m lactose intolerant so naturally, I hate myself.",not_funny
"Al, you made a mistake, left upper corner: it's y/x, not x/y.",not_funny
"Dude, Stairway to Heaven again?!",not_funny
DONE. Pizza will be here in a minute.,not_funny
And I feel so dizzy-,not_funny
I'm a cob of corn. What are you?,not_funny
"I know Fridays are business casual, but I’m old-school.",not_funny
You mind playing something less ominous?,not_funny
How am I suppose to erase this?,not_funny
"Before I start, what do I get if I finish the rat race?",not_funny
Privacy is so overrated. What the people want is to be seen.,not_funny
"Gosh, doesn’t it just make you feel small and inconsequential?",not_funny
I wish I hadn't paid for extra leg room...,not_funny
So you're here about our ad for a life-drawing model?,not_funny
Hopefully she can catch it.,not_funny
My dear pets love jogging.  Fifty bucks for them and my coat.,not_funny
I was told the director wants the audience to see the low production value through rose-colored lenses.,not_funny
"... and my name's not ""Gefilte.""",not_funny
I brought you back to the office because I'm hungry.,not_funny
So... how do you think we can fix climate change?,not_funny
It's a Take Out and Sit On,not_funny
"Oh, yeah? Everyone looks like me from up here? So tired of this.",not_funny
"Due to your increased size, you will only receive a verbal affirmation from now on.",not_funny
I think I’m better suited as a coffee table.,not_funny
"I have a feeling we're not in Kansas anymore, Anty Em.",not_funny
What are YOU doing here?,not_funny
Please tell me you brought an eraser.,not_funny
Go on….It’s important that they hear about the benefits of vegetarian diet.,not_funny
There’s no doubt Things 1 and 2 were in cahoots with that cat,not_funny
Promise me you'll look away if I find someone to mate with.,not_funny
I never knew I liked ballet.,not_funny
Is the company swimming or sinking?,not_funny
"Well, the blue state/red state divide has certainly trickled down.",not_funny
You see that blackhole there? Even we can't go through that!,not_funny
"Yo Death, it's Chad in 3B, getting my liver transplant tomorrow so, hell yeah, turn your wicked metal UP, bro!",not_funny
It's called an accent wall.,not_funny
it was so much easier when I was flat.,not_funny
I don’t understand why critics are so polarized.,not_funny
"Amateurs. Gimme a damp, dark sewer any day.",not_funny
"I know, you told me many times, ""There are other ways  to  hang around"".",not_funny
How anyone not see the obvious?,not_funny
I guess that must be the dark side...,not_funny
We've got bigger fish to fry.,not_funny
Did you eat?,not_funny
It's called a Workcation.  My boss thought of it.,not_funny
This must be that thing they call climate change.,not_funny
It's my recipe for pizza pi.,not_funny
The secret is in the cauliflower crust. So light!,not_funny
Your mere existence body-shames the rest of us.,not_funny
"Well what were you expectin' at the dang ""I'm O.K.-You're O.K."" Corral""?",not_funny
Won’t you take me to Funkytown?,not_funny
Just because I'm 'Mr Frosty' at work doesn't mean I'm not emotionally connected at home,not_funny
