caption,mean,label
Do you sometimes feel I am spinning out of control?,1.1206896551724137,not_funny
"How many millennia do I have to put up with this shitty climate?""",1.1646341463414631,not_funny
"Something REALLY refreshing, please!",1.0661157024793388,not_funny
"Better give me a glass of water with that, I'm feeling pretty dehydrated these days...",1.078740157480315,not_funny
"If Mars is for men and Venus is for women, who am I stuck with?",1.211111111111111,not_funny
I'll need another fifteen sextillion shots of distilled water for my fish.,1.1029411764705883,not_funny
"So I said to God, why does my eye   Look like this? It’s ridiculous!!",1.05,not_funny
Can I get some extra ice?,1.1925925925925926,not_funny
Maybe they’ll all have to move to Mars — unfortunately for Mars.,1.2391304347826086,not_funny
Make it a double with a side of  Sunscreen,1.1041666666666667,not_funny
I’m the one with the weight of everyone else on my shoulders!,1.143939393939394,not_funny
You wouldn’t believe the pain from the weight on my shoulders!,1.1238938053097345,not_funny
"Actually, it's last call for you.",1.2287234042553192,not_funny
I like it here. Everybody knows my name.,1.2784810126582278,not_funny
"Never tell a trucker, you don’t know where OLAY is.",1.092436974789916,not_funny
"Is it just me, or is it really hot in here?",1.1272727272727272,not_funny
"…And yet I’m still dizzy, after spinning for ages!",1.169811320754717,not_funny
So then this watering hole was the only one around.,1.134453781512605,not_funny
"So, it all started when my wife asked me if her skirt made her look flat.",1.1140350877192982,not_funny
"You don’t need to worry about my troubles, nobody ever does.",1.1007751937984496,not_funny
The Koch brothers just walked in!  Where do I hide?,1.1586206896551725,not_funny
I’m telling you this drink is flat - not me!,1.2349726775956285,not_funny
I 'm simply fed up being on everyone's string!,1.177304964539007,not_funny
"As I get older, my health isn’t what it used to be",1.1025641025641026,not_funny
Where do you want me to start?,1.173913043478261,not_funny
Do me a favor and stop saying 'small world.',1.2346938775510203,not_funny
However many more it will take.,1.1015625,not_funny
I just can't believe Jimmy Buffet died.,1.2279792746113989,not_funny
"You know, it's just ... I feel like I have the weight of a man on my shoulders.",1.212435233160622,not_funny
So Jupiter and Venus orbit into a bar…,1.1557377049180328,not_funny
She just spun me around!,1.1571428571428573,not_funny
I'll have five more.,1.1386861313868613,not_funny
"Is this place hot, or is it just me?",1.1635220125786163,not_funny
One more of these and I’ll wake up with the spins!,1.1386861313868613,not_funny
Is it just me or is it hot in here?,1.1857142857142855,not_funny
"So I told him, “you can’t take him off the team! We need nine to play ball!”",1.1695906432748535,not_funny
I’m going for the world record.,1.1374045801526718,not_funny
...and then he MOONED me!,1.2487046632124352,not_funny
I swear it was pangea not panegyric,1.0901639344262295,not_funny
"Straight up please, I've got plenty of rocks.",1.1555555555555554,not_funny
Who'd a thought I'd ever miss the Jurassic period!,1.140495867768595,not_funny
How was I supposed to know Mars would get so upset,1.0887096774193548,not_funny
"My God, these people are driving me to extinction!",1.2065217391304348,not_funny
"Can you believe this, I gave her the world and she ends up with Uranus.",1.1705426356589148,not_funny
Can I get some bread?,1.105263157894737,not_funny
I don't know how else to explain it. That's just the way of the world.,1.2466367713004485,not_funny
"What did I ever do you guys? Why are you trying to kill me off?""",1.147540983606557,not_funny
It's like a merry-go-round. When will it stop?,1.1567164179104477,not_funny
You wouldn't believe the hot flashes I've been feeling now.,1.0673076923076923,not_funny
"Wait, that's not the end of the story. It's just a period of transition.",1.1587301587301588,not_funny
"I had a great fall, but the people I sued had greater lawyers.",1.1824817518248176,not_funny
"Believe me, I'd rather fall off the wagon",1.111888111888112,not_funny
We need to adopt a global perspective on this matter.,1.1304347826086956,not_funny
"Four and a half billion years old, and now I get hot flashes?!",1.162962962962963,not_funny
Please testify I didn't order ice for the drink!,1.0854700854700854,not_funny
i keep getting these hot flashes,1.2099447513812154,not_funny
Could I get some ice for my drink?  I'm running out.,1.1719745222929936,not_funny
I’m really not sure how much more of this I can take!,1.1779661016949152,not_funny
"Is it just me, or is it hot in here? _______________________________  ~ Ellen Zaslow, Sausalito, CA",1.1619718309859155,not_funny
"Hey guess the moon has more water than me. -Abhya Jain Bangalore, India.",1.094488188976378,not_funny
"I’ve got pollution, I’ve got war, and on top of all that, I’ve got Elon Musk.",1.2690582959641257,not_funny
"Hey, turn up the AC, will you?  I’m melting here!",1.1450381679389312,not_funny
What do you mean I can't put it on my tab?,1.155844155844156,not_funny
"No more for me, pal.  I'm already spinning.",1.207070707070707,not_funny
"More water, please.  I have a notion that my oceans are drying up.",1.1721854304635762,not_funny
"Hey, is it hot in here or is it me?",1.1428571428571428,not_funny
Extra ice and make it a double.,1.1956521739130437,not_funny
"What I would really like is to meet a large gas giant, settle down, and raise a couple of moons.",1.2883211678832116,not_funny
I just turned 4.5 billion and my life is still going in circles!”,1.217142857142857,not_funny
Pour me another and make it snappy! I only have 90 seconds left according to the Bulletin of the Atomic Scientists.,1.0806451612903225,not_funny
"Francis, good to Si you!",1.1,not_funny
"I've go to say, sometimes all this spinning and orbiting makes me dizzy.",1.152317880794702,not_funny
"People keep telling me not to get so hot and bothered but it's hard, you know what I mean?",1.1300813008130082,not_funny
Anything with ice.  It's hot as hell out there.,1.1492537313432836,not_funny
How could I possibly be flat? It's so annoying.,1.221105527638191,not_funny
"At first I thought it was just menopause,  but now I am quite certain it is global warming.",1.2808510638297872,not_funny
Would you have one of those swivel chairs? I'm trying to work remotely.,1.211111111111111,not_funny
Oh man Oman. Nothing changed. All the same!,1.0701754385964912,not_funny
Everything’s inflamed - or maybe it’s just plaque psoriasis.,1.2156862745098038,not_funny
What in the world is this?,1.1437125748502994,not_funny
"More, please.  I’m so very dry",1.1824324324324325,not_funny
How I wish to get as old as you.,1.186335403726708,not_funny
Let me tell you what’ s wrong with me,1.1654676258992809,not_funny
My doctor says it’s terminal.,1.2121212121212122,not_funny
"I got plenty of water, I just want a stiff drink.",1.18562874251497,not_funny
"So I asked them, ""Do I look flat to you?""",1.2954545454545454,not_funny
Is it getting hotter in here?,1.1605839416058394,not_funny
"It's always a quarter to three somewhere, so set 'em up, Joe",1.136,not_funny
"I ‘ve had bad news all week, Tony",1.0701754385964912,not_funny
"No more for me, my head is already spinning.",1.1590909090909092,not_funny
Can you tell me what a hand basket looks like?,1.2326732673267329,not_funny
I guess it all started the day you were all born,1.1824817518248176,not_funny
My lifeforms don't understand me.,1.162962962962963,not_funny
Cut me off before I start spinning.,1.1700680272108843,not_funny
"No, I'm fine. I've had the spins forever.",1.2027027027027026,not_funny
"I don't know about you, but I've been SO thirsty lately.",1.1219512195121952,not_funny
"I've been pretty under the weather lately; I'm always burning up."" - Ella Jane Simmons, Oxford, M",1.087719298245614,not_funny
"Half baked!"" he calls me."" Then I says, ""You want a piece of me?""",1.1065573770491803,not_funny
You ever feel like you're spinning?,1.299093655589124,not_funny
"And then my doctor said, ""It's Weltschmerz, and there's no cure!""",1.152,not_funny
Please make this stronger!,1.1374045801526718,not_funny
I’ll have a double ice cap.,1.1575342465753424,not_funny
I need more water,1.140625,not_funny
"Sure, I love the moon, but sometimes I need a little space.",1.23963133640553,not_funny
Don't ask me for a tip... I voted green.,1.106060606060606,not_funny
"More ice cubes please, and can you turn up the AC?",1.2803030303030305,not_funny
To think there was a time when I meant the world to people.,1.12,not_funny
"'Sir, why did you put some pep in my drink?' 'Because the world needs to f*cking wake up.'",1.1893491124260356,not_funny
You better cut me off; I feel like I'm constantly turning.,1.1339285714285714,not_funny
"It's quarter to three There's no-one in the place 'Cept You and me. So set 'em up Joe, Make it one for my baby, and one more For the road",1.1875,not_funny
I know I shouldn’t be crying over melted ice.,1.1395348837209305,not_funny
"Is the room spinning our is it just me?"" Mary Livesay,  Claremont, C",1.138157894736842,not_funny
I can't drink this water--it's horrible...,1.098360655737705,not_funny
I've got one humongous hemorrhoid. Come on guess what I named him.,1.1843971631205674,not_funny
"Seriously, I'm leaning toward bringing back the Jurrasic",1.1571428571428573,not_funny
"On second thought, can I change my entire order?",1.1428571428571428,not_funny
Help me out buddy — where in me is Carmen Sandiego?,1.1746031746031746,not_funny
"And then, all these royal horsemen show up and try to put me back together.",1.179310344827586,not_funny
I used to be a globe trotter. Now I'm just a homebody.,1.158273381294964,not_funny
And then he asked if I could get a world in edgeways.,1.1570247933884297,not_funny
Two moons? You want two damned moons? Fuck you!,1.1126760563380282,not_funny
I’ve got an ocean of problems in a world of worries.,1.1428571428571428,not_funny
"Whatever, it's not like it's the end of the world.",1.224669603524229,not_funny
"Bartender, give me another, I'm in a world of trouble...",1.1484375,not_funny
"Sheeze, Venus has a sulfuric acid veil and sticks up her nose at be for a little too much methane.",1.0782608695652174,not_funny
One minute I was diagnosed with climate change and the next thing I knew they were telling me that I was suffering from climate catastrophe!,1.1555555555555554,not_funny
Every day is a revolution. Want to join?,1.1694915254237288,not_funny
"After this past week, I’d like to be 70% whiskey.",1.2094594594594594,not_funny
"If I don’t get away from that Moon occasionally, I go crazy.",1.1428571428571428,not_funny
The doc says the cancer has globalized.,1.1812080536912752,not_funny
I have the spins.,1.1328125,not_funny
