AllPunc,Linguistic,function,verb,BigWords,pronoun,Dic,det,Analytic,ppron,Period,auxverb,WPS,Authentic,prep,WC,Social,Cognition,Perception,allure,cogproc,article,focuspresent,Clout,ipron,i,adverb,adj,socrefs,Apostro,label,mean
0.0,80.0,50.0,20.0,20.0,10.0,90.0,0.0,89.52,10.0,0.0,0.0,10.0,99.0,30.0,10,0.0,10.0,30.0,10.0,10.0,0.0,0.0,3.95,0.0,10.0,20.0,10.0,0.0,0.0,somewhat_funny,1.325503355704698
83.33,66.67,50.0,33.33,33.33,16.67,83.33,16.67,49.68,16.67,50.0,16.67,6.0,99.0,16.67,6,16.67,16.67,0.0,0.0,16.67,16.67,16.67,99.0,0.0,0.0,0.0,0.0,16.67,16.67,somewhat_funny,1.380487804878049
33.33,77.78,55.56,11.11,11.11,44.44,100.0,22.22,1.78,44.44,11.11,11.11,9.0,77.17,11.11,9,44.44,11.11,0.0,0.0,11.11,0.0,11.11,99.0,0.0,11.11,0.0,11.11,33.33,11.11,somewhat_funny,1.3006993006993006
16.67,83.33,83.33,16.67,16.67,16.67,100.0,33.33,49.68,16.67,0.0,16.67,6.0,39.59,16.67,6,16.67,16.67,0.0,0.0,16.67,16.67,16.67,40.06,0.0,0.0,0.0,16.67,16.67,16.67,somewhat_funny,1.3269230769230769
27.27,81.82,63.64,36.36,9.09,27.27,90.91,9.09,1.0,27.27,9.09,18.18,11.0,99.0,9.09,11,9.09,45.45,0.0,0.0,45.45,0.0,9.09,40.06,0.0,18.18,18.18,9.09,9.09,18.18,somewhat_funny,1.3423913043478262
40.0,60.0,40.0,40.0,40.0,20.0,80.0,0.0,1.0,20.0,20.0,20.0,5.0,63.35,0.0,5,20.0,0.0,0.0,20.0,0.0,0.0,0.0,40.06,0.0,0.0,0.0,0.0,20.0,20.0,somewhat_funny,1.422434367541766
33.33,77.78,66.67,22.22,11.11,44.44,88.89,22.22,1.0,33.33,11.11,11.11,9.0,99.0,0.0,9,22.22,11.11,11.11,0.0,11.11,11.11,11.11,2.75,11.11,22.22,0.0,0.0,11.11,11.11,somewhat_funny,1.3679245283018868
40.0,86.67,66.67,20.0,13.33,20.0,100.0,13.33,10.19,20.0,26.67,13.33,7.5,99.0,13.33,15,6.67,6.67,6.67,6.67,0.0,6.67,0.0,1.24,0.0,20.0,13.33,13.33,6.67,6.67,somewhat_funny,1.363265306122449
20.0,80.0,53.33,20.0,13.33,13.33,93.33,6.67,59.67,6.67,6.67,13.33,15.0,93.95,13.33,15,6.67,26.67,13.33,20.0,20.0,6.67,6.67,10.48,6.67,6.67,0.0,13.33,0.0,0.0,somewhat_funny,1.3916913946587537
25.0,75.0,66.67,25.0,8.33,16.67,91.67,8.33,26.1,16.67,8.33,16.67,12.0,89.39,16.67,12,8.33,16.67,8.33,0.0,16.67,8.33,16.67,40.06,0.0,8.33,8.33,0.0,8.33,8.33,somewhat_funny,1.398148148148148
33.33,66.67,50.0,16.67,33.33,33.33,83.33,33.33,49.68,16.67,0.0,0.0,6.0,39.59,16.67,6,0.0,0.0,16.67,16.67,0.0,0.0,0.0,1.0,16.67,16.67,0.0,0.0,0.0,0.0,somewhat_funny,1.3576271186440678
37.5,81.25,50.0,43.75,6.25,25.0,87.5,12.5,5.64,18.75,25.0,18.75,8.0,99.0,6.25,16,12.5,18.75,12.5,18.75,18.75,0.0,0.0,1.71,6.25,18.75,0.0,0.0,6.25,0.0,somewhat_funny,1.3943661971830985
14.29,64.29,42.86,21.43,7.14,21.43,78.57,7.14,18.12,7.14,7.14,7.14,14.0,2.36,7.14,14,7.14,7.14,21.43,21.43,7.14,0.0,7.14,97.11,14.29,0.0,0.0,7.14,7.14,0.0,somewhat_funny,1.3234323432343231
14.29,57.14,42.86,0.0,28.57,14.29,85.71,28.57,99.0,0.0,14.29,0.0,7.0,99.0,14.29,7,0.0,14.29,14.29,14.29,14.29,14.29,0.0,1.0,14.29,0.0,0.0,14.29,0.0,0.0,somewhat_funny,1.3129770992366412
23.81,80.95,57.14,28.57,23.81,28.57,95.24,23.81,10.19,23.81,4.76,9.52,21.0,99.0,4.76,21,23.81,28.57,4.76,4.76,28.57,9.52,0.0,1.0,4.76,19.05,4.76,9.52,9.52,4.76,somewhat_funny,1.3264604810996563
29.41,70.59,52.94,29.41,11.76,5.88,100.0,17.65,29.85,0.0,11.76,17.65,8.5,83.69,11.76,17,5.88,17.65,17.65,17.65,11.76,0.0,0.0,12.77,5.88,0.0,0.0,11.76,0.0,0.0,somewhat_funny,1.4864864864864864
0.0,50.0,0.0,0.0,100.0,0.0,50.0,0.0,89.52,0.0,0.0,0.0,2.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.06,0.0,0.0,0.0,50.0,0.0,0.0,somewhat_funny,1.3978494623655917
18.18,90.91,63.64,27.27,18.18,18.18,90.91,9.09,1.0,18.18,9.09,9.09,11.0,50.45,0.0,11,18.18,9.09,18.18,9.09,9.09,0.0,9.09,99.0,0.0,0.0,9.09,9.09,18.18,9.09,somewhat_funny,1.3425925925925926
18.75,81.25,50.0,12.5,12.5,12.5,87.5,12.5,89.52,6.25,12.5,0.0,5.33,99.0,18.75,16,6.25,0.0,37.5,6.25,0.0,6.25,6.25,40.06,6.25,6.25,12.5,25.0,6.25,0.0,somewhat_funny,1.3148148148148149
42.86,57.14,42.86,14.29,0.0,14.29,85.71,28.57,56.86,14.29,42.86,14.29,7.0,24.32,0.0,7,14.29,0.0,0.0,14.29,0.0,14.29,14.29,1.0,0.0,14.29,0.0,0.0,0.0,0.0,somewhat_funny,1.3333333333333333
0.0,90.0,80.0,40.0,20.0,40.0,90.0,0.0,1.0,40.0,0.0,30.0,10.0,1.0,10.0,10,20.0,20.0,0.0,10.0,20.0,0.0,10.0,89.5,0.0,20.0,0.0,0.0,20.0,0.0,somewhat_funny,1.3936507936507936
37.5,87.5,50.0,37.5,0.0,25.0,87.5,0.0,5.64,25.0,12.5,12.5,8.0,99.0,12.5,8,25.0,25.0,25.0,12.5,25.0,0.0,0.0,99.0,0.0,0.0,0.0,12.5,25.0,12.5,somewhat_funny,1.3439306358381502
36.36,63.64,54.55,18.18,18.18,27.27,90.91,9.09,1.5,18.18,18.18,9.09,5.5,99.0,0.0,11,9.09,27.27,9.09,0.0,18.18,9.09,0.0,1.0,9.09,18.18,9.09,0.0,0.0,9.09,somewhat_funny,1.4147058823529413
26.67,80.0,66.67,26.67,13.33,20.0,93.33,13.33,59.67,13.33,0.0,20.0,7.5,99.0,20.0,15,6.67,20.0,6.67,20.0,20.0,13.33,0.0,1.24,6.67,13.33,6.67,6.67,0.0,13.33,somewhat_funny,1.3043478260869563
10.53,78.95,68.42,21.05,0.0,26.32,100.0,21.05,52.34,21.05,5.26,10.53,19.0,93.14,10.53,19,15.79,15.79,5.26,0.0,10.53,15.79,10.53,1.0,5.26,15.79,0.0,0.0,10.53,5.26,somewhat_funny,1.343675417661098
21.05,78.95,57.89,26.32,10.53,15.79,100.0,15.79,6.22,10.53,5.26,10.53,9.5,70.28,0.0,19,15.79,21.05,10.53,5.26,21.05,10.53,5.26,70.59,5.26,5.26,10.53,5.26,10.53,0.0,somewhat_funny,1.421641791044776
30.0,70.0,70.0,40.0,10.0,20.0,70.0,0.0,3.8,20.0,10.0,30.0,10.0,63.35,20.0,10,20.0,10.0,10.0,0.0,10.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,20.0,10.0,somewhat_funny,1.3152542372881355
9.09,72.73,54.55,9.09,27.27,9.09,90.91,27.27,99.0,0.0,9.09,9.09,11.0,99.0,18.18,11,0.0,9.09,18.18,0.0,9.09,18.18,9.09,5.27,9.09,0.0,0.0,18.18,0.0,0.0,somewhat_funny,1.3531157270029674
20.0,80.0,40.0,0.0,0.0,20.0,100.0,20.0,89.52,0.0,20.0,0.0,5.0,1.0,0.0,5,20.0,0.0,20.0,0.0,0.0,20.0,0.0,99.0,20.0,0.0,0.0,40.0,20.0,0.0,somewhat_funny,1.3185185185185184
12.5,75.0,62.5,25.0,12.5,25.0,100.0,12.5,5.64,25.0,0.0,12.5,8.0,1.0,12.5,8,50.0,12.5,0.0,0.0,12.5,0.0,0.0,99.0,0.0,0.0,12.5,0.0,25.0,0.0,somewhat_funny,1.4111111111111112
75.0,50.0,50.0,25.0,50.0,25.0,50.0,0.0,1.0,25.0,25.0,25.0,4.0,99.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,25.0,25.0,0.0,0.0,25.0,somewhat_funny,1.4343544857768054
13.04,82.61,73.91,17.39,8.7,26.09,91.3,13.04,47.48,13.04,4.35,8.7,23.0,74.45,21.74,23,13.04,17.39,8.7,17.39,17.39,8.7,4.35,65.68,13.04,4.35,4.35,0.0,8.7,4.35,somewhat_funny,1.3089430894308942
22.22,66.67,44.44,33.33,11.11,11.11,77.78,0.0,66.04,11.11,11.11,11.11,9.0,1.0,22.22,9,11.11,11.11,0.0,11.11,11.11,0.0,11.11,1.0,0.0,11.11,0.0,0.0,0.0,11.11,somewhat_funny,1.3892045454545454
50.0,50.0,50.0,0.0,33.33,16.67,66.67,33.33,99.0,16.67,16.67,0.0,6.0,99.0,16.67,6,0.0,0.0,16.67,0.0,0.0,16.67,0.0,1.0,0.0,16.67,0.0,0.0,0.0,16.67,somewhat_funny,1.3454545454545457
22.22,55.56,44.44,22.22,44.44,22.22,88.89,11.11,66.04,22.22,0.0,11.11,9.0,77.17,22.22,9,44.44,0.0,11.11,0.0,0.0,0.0,11.11,92.24,0.0,11.11,0.0,0.0,22.22,0.0,somewhat_funny,1.3576642335766422
40.0,70.0,70.0,30.0,30.0,30.0,90.0,10.0,1.0,10.0,20.0,30.0,5.0,7.03,10.0,10,10.0,10.0,0.0,10.0,0.0,0.0,20.0,89.5,20.0,0.0,0.0,0.0,10.0,10.0,somewhat_funny,1.3744075829383886
33.33,100.0,33.33,33.33,0.0,33.33,100.0,0.0,10.19,0.0,33.33,0.0,3.0,99.0,0.0,3,0.0,33.33,0.0,33.33,33.33,0.0,0.0,40.06,33.33,0.0,0.0,33.33,0.0,0.0,somewhat_funny,1.3846153846153846
200.0,60.0,40.0,20.0,40.0,20.0,80.0,0.0,3.8,20.0,0.0,0.0,5.0,99.0,0.0,5,20.0,20.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,somewhat_funny,1.364102564102564
16.67,66.67,66.67,25.0,16.67,25.0,91.67,25.0,26.1,8.33,8.33,16.67,12.0,1.0,16.67,12,16.67,8.33,16.67,0.0,8.33,8.33,16.67,99.0,16.67,0.0,8.33,0.0,16.67,8.33,somewhat_funny,1.3142857142857145
50.0,100.0,50.0,50.0,25.0,50.0,100.0,0.0,1.0,25.0,0.0,25.0,4.0,99.0,0.0,4,25.0,50.0,25.0,0.0,25.0,0.0,50.0,40.06,25.0,25.0,0.0,25.0,25.0,25.0,somewhat_funny,1.3317307692307692
71.43,71.43,71.43,14.29,14.29,28.57,100.0,14.29,2.35,14.29,42.86,14.29,3.5,24.32,14.29,7,0.0,28.57,0.0,0.0,28.57,0.0,0.0,1.0,14.29,14.29,0.0,0.0,0.0,0.0,somewhat_funny,1.3049645390070923
0.0,71.43,71.43,14.29,14.29,14.29,85.71,28.57,18.12,14.29,0.0,14.29,7.0,1.0,14.29,7,14.29,0.0,0.0,0.0,0.0,0.0,14.29,99.0,0.0,0.0,14.29,14.29,14.29,0.0,somewhat_funny,1.3333333333333333
11.11,66.67,55.56,11.11,22.22,22.22,88.89,11.11,98.16,22.22,11.11,0.0,9.0,99.0,22.22,9,11.11,22.22,22.22,0.0,22.22,11.11,0.0,92.24,0.0,11.11,0.0,0.0,11.11,0.0,somewhat_funny,1.3298969072164948
50.0,50.0,16.67,16.67,16.67,0.0,66.67,0.0,49.68,0.0,16.67,0.0,6.0,1.0,0.0,6,16.67,0.0,0.0,0.0,0.0,0.0,0.0,40.06,0.0,0.0,16.67,16.67,0.0,16.67,somewhat_funny,1.3925233644859814
28.57,71.43,57.14,42.86,0.0,14.29,85.71,14.29,18.12,14.29,14.29,28.57,7.0,1.0,0.0,7,28.57,14.29,0.0,14.29,14.29,14.29,0.0,99.0,0.0,0.0,0.0,0.0,14.29,14.29,somewhat_funny,1.3420365535248042
14.29,57.14,57.14,14.29,42.86,0.0,85.71,28.57,89.52,0.0,14.29,14.29,7.0,1.0,0.0,7,14.29,28.57,0.0,0.0,28.57,28.57,0.0,40.06,0.0,0.0,14.29,0.0,0.0,0.0,somewhat_funny,1.3951762523191094
12.5,62.5,62.5,0.0,12.5,25.0,87.5,50.0,89.52,12.5,0.0,0.0,8.0,1.0,12.5,8,12.5,0.0,0.0,12.5,0.0,12.5,0.0,99.0,12.5,0.0,0.0,12.5,12.5,0.0,somewhat_funny,1.3764434180138567
33.33,66.67,66.67,16.67,16.67,16.67,66.67,16.67,1.0,16.67,0.0,16.67,6.0,99.0,0.0,6,0.0,33.33,0.0,0.0,33.33,16.67,16.67,1.0,0.0,16.67,16.67,0.0,0.0,16.67,somewhat_funny,1.3685446009389672
9.09,72.73,63.64,9.09,0.0,27.27,90.91,27.27,45.12,27.27,9.09,0.0,11.0,50.45,9.09,11,9.09,0.0,18.18,9.09,0.0,9.09,0.0,5.27,0.0,18.18,9.09,9.09,9.09,0.0,somewhat_funny,1.3624454148471616
20.0,70.0,50.0,10.0,10.0,20.0,90.0,10.0,39.7,0.0,10.0,0.0,10.0,63.35,10.0,10,0.0,0.0,20.0,20.0,0.0,0.0,0.0,40.06,20.0,0.0,10.0,10.0,0.0,0.0,somewhat_funny,1.3081761006289307
50.0,83.33,50.0,33.33,0.0,50.0,83.33,16.67,1.0,50.0,0.0,0.0,6.0,99.0,0.0,6,16.67,33.33,0.0,16.67,33.33,0.0,0.0,40.06,0.0,33.33,0.0,0.0,16.67,16.67,somewhat_funny,1.3258064516129031
14.29,71.43,57.14,28.57,14.29,14.29,85.71,14.29,56.86,14.29,0.0,14.29,7.0,24.32,14.29,7,14.29,14.29,0.0,14.29,14.29,14.29,14.29,99.0,0.0,0.0,0.0,0.0,14.29,0.0,somewhat_funny,1.4444444444444444
10.0,70.0,50.0,30.0,20.0,10.0,90.0,20.0,97.77,10.0,10.0,10.0,10.0,1.0,20.0,10,10.0,30.0,10.0,0.0,30.0,10.0,10.0,99.0,0.0,0.0,0.0,0.0,10.0,0.0,somewhat_funny,1.3547008547008548
55.56,66.67,44.44,22.22,11.11,33.33,88.89,0.0,1.0,22.22,0.0,22.22,9.0,10.18,0.0,9,22.22,11.11,11.11,0.0,11.11,0.0,22.22,1.0,11.11,11.11,0.0,11.11,11.11,22.22,somewhat_funny,1.3144654088050314
41.67,66.67,50.0,25.0,16.67,16.67,75.0,25.0,73.36,8.33,33.33,16.67,3.0,3.81,8.33,12,8.33,8.33,0.0,0.0,8.33,16.67,16.67,98.75,8.33,0.0,0.0,0.0,8.33,8.33,somewhat_funny,1.319148936170213
16.67,66.67,66.67,16.67,0.0,33.33,100.0,16.67,10.19,33.33,0.0,16.67,6.0,39.59,0.0,6,16.67,16.67,16.67,0.0,16.67,16.67,16.67,98.75,0.0,16.67,0.0,0.0,16.67,0.0,somewhat_funny,1.4834801762114538
18.75,81.25,62.5,31.25,18.75,18.75,93.75,12.5,78.28,12.5,6.25,12.5,8.0,89.39,25.0,16,12.5,12.5,6.25,0.0,12.5,6.25,12.5,75.49,6.25,6.25,6.25,0.0,6.25,6.25,somewhat_funny,1.4184782608695652
14.29,85.71,57.14,28.57,28.57,28.57,100.0,14.29,1.0,28.57,14.29,14.29,7.0,97.09,0.0,7,0.0,14.29,14.29,28.57,14.29,0.0,0.0,1.0,0.0,28.57,14.29,14.29,0.0,0.0,somewhat_funny,1.3164556962025316
30.0,90.0,70.0,30.0,20.0,30.0,100.0,10.0,1.0,20.0,0.0,10.0,10.0,99.0,0.0,10,10.0,50.0,0.0,10.0,50.0,10.0,20.0,1.0,10.0,20.0,10.0,0.0,0.0,10.0,somewhat_funny,1.3314285714285714
33.33,88.89,66.67,33.33,11.11,22.22,100.0,22.22,1.78,11.11,11.11,11.11,9.0,77.17,0.0,9,0.0,22.22,0.0,11.11,11.11,11.11,22.22,1.0,11.11,11.11,11.11,0.0,0.0,11.11,somewhat_funny,1.3021276595744682
37.5,62.5,50.0,25.0,37.5,25.0,87.5,0.0,26.1,12.5,12.5,12.5,4.0,89.39,12.5,8,25.0,25.0,12.5,0.0,12.5,0.0,0.0,40.06,12.5,12.5,0.0,0.0,12.5,0.0,somewhat_funny,1.4484536082474226
15.38,61.54,23.08,7.69,38.46,0.0,100.0,15.38,53.56,0.0,0.0,0.0,13.0,98.89,0.0,13,7.69,23.08,23.08,38.46,7.69,0.0,0.0,7.93,0.0,0.0,7.69,30.77,0.0,0.0,somewhat_funny,1.3333333333333333
15.38,84.62,69.23,23.08,7.69,15.38,100.0,23.08,1.0,0.0,7.69,15.38,13.0,30.98,7.69,13,0.0,23.08,0.0,7.69,23.08,0.0,23.08,7.93,15.38,0.0,23.08,15.38,0.0,7.69,somewhat_funny,1.3474178403755868
14.29,100.0,42.86,42.86,28.57,14.29,100.0,0.0,56.86,14.29,14.29,0.0,7.0,1.0,14.29,7,14.29,42.86,14.29,0.0,42.86,0.0,14.29,97.11,0.0,0.0,14.29,0.0,14.29,0.0,somewhat_funny,1.3820754716981132
0.0,64.29,50.0,14.29,28.57,7.14,100.0,21.43,99.0,0.0,0.0,7.14,14.0,72.58,14.29,14,14.29,14.29,7.14,7.14,14.29,21.43,0.0,79.51,7.14,0.0,0.0,0.0,7.14,0.0,somewhat_funny,1.3567251461988303
16.67,50.0,50.0,0.0,0.0,0.0,66.67,16.67,99.0,0.0,16.67,0.0,6.0,39.59,16.67,6,0.0,0.0,33.33,16.67,0.0,16.67,0.0,40.06,0.0,0.0,0.0,0.0,0.0,0.0,somewhat_funny,1.313253012048193
16.67,66.67,66.67,16.67,0.0,16.67,83.33,0.0,89.52,16.67,16.67,16.67,6.0,39.59,33.33,6,16.67,0.0,16.67,16.67,0.0,0.0,0.0,98.75,0.0,0.0,0.0,0.0,16.67,0.0,somewhat_funny,1.3073929961089494
36.36,90.91,81.82,18.18,0.0,36.36,90.91,18.18,1.0,18.18,18.18,18.18,5.5,50.45,18.18,11,18.18,18.18,0.0,9.09,18.18,0.0,18.18,86.82,18.18,0.0,0.0,18.18,18.18,18.18,somewhat_funny,1.3164556962025316
11.11,55.56,44.44,11.11,0.0,0.0,66.67,22.22,99.0,0.0,0.0,0.0,9.0,10.18,22.22,9,0.0,11.11,22.22,11.11,11.11,22.22,0.0,40.06,0.0,0.0,0.0,0.0,0.0,0.0,somewhat_funny,1.338912133891213
16.67,83.33,66.67,16.67,0.0,16.67,100.0,16.67,99.0,16.67,0.0,0.0,6.0,39.59,33.33,6,16.67,16.67,16.67,16.67,16.67,16.67,0.0,99.0,0.0,0.0,0.0,0.0,16.67,0.0,somewhat_funny,1.320754716981132
0.0,75.0,50.0,25.0,25.0,25.0,100.0,12.5,1.0,25.0,0.0,12.5,8.0,99.0,0.0,8,12.5,25.0,12.5,0.0,12.5,0.0,0.0,1.0,0.0,25.0,12.5,12.5,12.5,0.0,somewhat_funny,1.36604774535809
13.33,80.0,60.0,26.67,0.0,33.33,100.0,6.67,3.8,20.0,6.67,6.67,7.5,99.0,6.67,15,6.67,13.33,20.0,13.33,6.67,6.67,6.67,10.48,13.33,13.33,6.67,0.0,6.67,0.0,somewhat_funny,1.375
37.5,62.5,50.0,12.5,12.5,25.0,75.0,12.5,89.52,12.5,12.5,0.0,8.0,15.38,12.5,8,0.0,0.0,0.0,0.0,0.0,12.5,0.0,1.71,12.5,12.5,0.0,0.0,0.0,0.0,somewhat_funny,1.3766233766233766
30.77,76.92,61.54,15.38,7.69,15.38,84.62,15.38,89.52,15.38,7.69,7.69,13.0,98.89,23.08,13,0.0,0.0,15.38,7.69,0.0,15.38,7.69,1.0,0.0,15.38,0.0,7.69,0.0,7.69,somewhat_funny,1.3653250773993808
37.5,75.0,62.5,37.5,0.0,25.0,100.0,12.5,1.0,25.0,12.5,25.0,8.0,89.39,0.0,8,25.0,12.5,0.0,0.0,12.5,12.5,12.5,40.06,0.0,12.5,0.0,0.0,12.5,12.5,somewhat_funny,1.3427230046948355
33.33,100.0,66.67,33.33,0.0,33.33,100.0,33.33,10.19,33.33,33.33,0.0,3.0,99.0,0.0,3,33.33,0.0,33.33,33.33,0.0,0.0,0.0,99.0,0.0,0.0,0.0,33.33,33.33,0.0,somewhat_funny,1.3115942028985508
16.67,100.0,83.33,16.67,16.67,33.33,100.0,16.67,10.19,16.67,16.67,0.0,6.0,99.0,16.67,6,16.67,33.33,33.33,0.0,0.0,0.0,16.67,40.06,16.67,16.67,16.67,0.0,16.67,0.0,somewhat_funny,1.4780316344463973
16.67,66.67,41.67,25.0,33.33,16.67,75.0,8.33,26.1,8.33,0.0,0.0,12.0,89.39,16.67,12,25.0,16.67,8.33,0.0,8.33,0.0,0.0,84.23,8.33,0.0,8.33,0.0,16.67,0.0,somewhat_funny,1.3592493297587132
23.53,88.24,70.59,41.18,5.88,41.18,100.0,5.88,1.0,23.53,11.76,23.53,8.5,99.0,11.76,17,0.0,17.65,5.88,11.76,17.65,0.0,17.65,1.0,17.65,17.65,0.0,0.0,0.0,11.76,somewhat_funny,1.3066037735849056
57.14,71.43,71.43,28.57,14.29,28.57,85.71,28.57,2.35,0.0,28.57,28.57,3.5,24.32,0.0,7,0.0,14.29,14.29,0.0,14.29,28.57,28.57,1.0,28.57,0.0,0.0,0.0,0.0,28.57,somewhat_funny,1.335
16.67,83.33,50.0,50.0,16.67,16.67,83.33,0.0,1.0,16.67,16.67,16.67,6.0,99.0,0.0,6,0.0,33.33,16.67,0.0,33.33,0.0,0.0,1.0,0.0,16.67,16.67,16.67,0.0,0.0,somewhat_funny,1.3140495867768596
14.29,85.71,71.43,28.57,28.57,14.29,85.71,14.29,1.0,0.0,0.0,14.29,7.0,97.09,0.0,7,0.0,14.29,0.0,0.0,14.29,14.29,0.0,40.06,14.29,0.0,28.57,0.0,0.0,0.0,somewhat_funny,1.3322784810126582
28.57,71.43,71.43,14.29,0.0,42.86,100.0,14.29,18.12,28.57,14.29,14.29,7.0,99.0,28.57,7,14.29,0.0,28.57,0.0,0.0,0.0,14.29,97.11,14.29,14.29,0.0,0.0,14.29,14.29,somewhat_funny,1.416020671834625
12.5,81.25,75.0,6.25,12.5,12.5,100.0,18.75,26.1,12.5,6.25,6.25,16.0,99.0,12.5,16,0.0,25.0,12.5,18.75,18.75,12.5,0.0,1.0,0.0,12.5,18.75,6.25,0.0,0.0,somewhat_funny,1.435483870967742
20.0,50.0,50.0,0.0,10.0,0.0,90.0,20.0,99.0,0.0,10.0,0.0,10.0,7.03,30.0,10,10.0,20.0,20.0,0.0,20.0,20.0,0.0,40.06,0.0,0.0,0.0,0.0,0.0,0.0,somewhat_funny,1.3221153846153846
33.33,66.67,66.67,8.33,8.33,33.33,75.0,16.67,26.1,25.0,16.67,8.33,6.0,89.39,16.67,12,8.33,8.33,0.0,0.0,8.33,8.33,0.0,1.0,8.33,16.67,0.0,0.0,8.33,8.33,somewhat_funny,1.3053892215568863
12.5,75.0,62.5,12.5,25.0,25.0,75.0,12.5,62.1,25.0,0.0,12.5,8.0,89.39,12.5,8,12.5,25.0,12.5,0.0,25.0,12.5,12.5,94.84,0.0,12.5,0.0,12.5,12.5,0.0,somewhat_funny,1.3958762886597935
14.29,42.86,28.57,0.0,14.29,14.29,85.71,28.57,89.52,14.29,14.29,0.0,7.0,1.0,0.0,7,14.29,0.0,14.29,0.0,0.0,14.29,0.0,99.0,0.0,0.0,0.0,14.29,14.29,0.0,somewhat_funny,1.3333333333333333
63.64,72.73,54.55,18.18,18.18,9.09,90.91,18.18,45.12,9.09,9.09,18.18,5.5,99.0,9.09,11,0.0,9.09,9.09,0.0,9.09,9.09,0.0,1.0,0.0,9.09,0.0,0.0,0.0,18.18,somewhat_funny,1.3027210884353742
100.0,33.33,0.0,0.0,33.33,0.0,100.0,0.0,89.52,0.0,100.0,0.0,3.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,somewhat_funny,1.4889466840052017
12.5,68.75,62.5,12.5,12.5,6.25,68.75,25.0,78.28,6.25,6.25,6.25,16.0,54.55,12.5,16,0.0,6.25,0.0,0.0,6.25,12.5,0.0,11.66,0.0,6.25,0.0,12.5,0.0,0.0,somewhat_funny,1.3066202090592334
33.33,66.67,50.0,0.0,33.33,0.0,83.33,33.33,99.0,0.0,16.67,0.0,6.0,39.59,16.67,6,16.67,16.67,0.0,16.67,16.67,16.67,0.0,1.0,0.0,0.0,16.67,0.0,0.0,0.0,somewhat_funny,1.3242320819112627
33.33,66.67,33.33,33.33,33.33,33.33,66.67,0.0,10.19,0.0,33.33,0.0,3.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,33.33,40.06,33.33,0.0,0.0,0.0,0.0,0.0,somewhat_funny,1.4309623430962344
60.0,40.0,40.0,20.0,20.0,20.0,100.0,0.0,3.8,20.0,20.0,20.0,5.0,99.0,20.0,5,0.0,0.0,0.0,20.0,0.0,0.0,20.0,1.0,0.0,20.0,0.0,0.0,0.0,20.0,somewhat_funny,1.3733681462140992
50.0,50.0,50.0,0.0,0.0,0.0,50.0,0.0,89.52,0.0,0.0,0.0,4.0,89.39,25.0,4,0.0,25.0,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,somewhat_funny,1.3088235294117647
25.0,75.0,58.33,33.33,8.33,25.0,91.67,8.33,89.52,16.67,8.33,8.33,6.0,3.81,25.0,12,8.33,16.67,8.33,0.0,16.67,8.33,8.33,84.23,8.33,8.33,0.0,0.0,8.33,8.33,somewhat_funny,1.311023622047244
16.67,83.33,66.67,16.67,16.67,33.33,83.33,16.67,10.19,16.67,16.67,0.0,6.0,99.0,16.67,6,0.0,16.67,33.33,0.0,16.67,0.0,0.0,1.0,16.67,16.67,16.67,0.0,0.0,0.0,somewhat_funny,1.3362573099415205
12.5,75.0,75.0,12.5,0.0,12.5,100.0,12.5,89.52,12.5,0.0,12.5,8.0,99.0,25.0,8,12.5,12.5,37.5,0.0,12.5,12.5,0.0,99.0,0.0,0.0,12.5,0.0,12.5,0.0,somewhat_funny,1.335135135135135
11.11,66.67,55.56,11.11,22.22,22.22,100.0,11.11,33.38,11.11,11.11,0.0,9.0,99.0,22.22,9,11.11,11.11,33.33,0.0,0.0,0.0,11.11,99.0,11.11,0.0,11.11,0.0,11.11,0.0,somewhat_funny,1.308641975308642
0.0,78.57,71.43,14.29,14.29,35.71,92.86,14.29,1.0,21.43,0.0,7.14,14.0,97.09,7.14,14,21.43,7.14,0.0,0.0,7.14,7.14,7.14,1.0,14.29,14.29,7.14,0.0,7.14,0.0,somewhat_funny,1.4677177177177176
14.29,85.71,71.43,42.86,14.29,42.86,85.71,14.29,1.0,28.57,14.29,28.57,7.0,99.0,0.0,7,0.0,28.57,0.0,14.29,28.57,0.0,0.0,1.0,14.29,28.57,0.0,0.0,0.0,0.0,somewhat_funny,1.372972972972973
9.09,72.73,63.64,18.18,9.09,9.09,90.91,18.18,20.83,9.09,9.09,18.18,11.0,99.0,9.09,11,9.09,0.0,27.27,9.09,0.0,9.09,0.0,40.06,0.0,9.09,18.18,9.09,9.09,0.0,somewhat_funny,1.378698224852071
7.69,76.92,76.92,15.38,15.38,15.38,92.31,23.08,4.85,7.69,0.0,15.38,13.0,81.58,7.69,13,23.08,38.46,15.38,0.0,15.38,7.69,15.38,7.93,7.69,7.69,23.08,0.0,0.0,0.0,somewhat_funny,1.3481012658227849
